fichier1,fichier2,hash
./cahier-des-charge/tools/generate-migration-patch.ts,./reports/potential-agents-20250420-015853/cahier-des-charge/tools/generate-migration-patch.ts,96042a3611db41f4c0513e9188317107
./cahier-des-charge/scripts/sync/sync-mapper.ts,./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/sync/sync-mapper.ts,339d0f72de636845297a58e98c4d88f2
./cahier-des-charge/scripts/sync-migration-status.ts,./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/sync-migration-status.ts,ff0670ca653b354b52865782306cf626
./cahier-des-charge/scripts/analysis/legacy-discovery.ts,./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/analysis/legacy-discovery.ts,f2ca5b7a80753dfad5ea12de1000fce4
./cahier-des-charge/scripts/analysis/monorepo-analyzer.ts,./reports/potential-agents-20250420-015853/cahier-des-charge/scripts/analysis/monorepo-analyzer.ts,ac48edabc70407545cbc5e559c42cca6
./cahier-des-charge/src/validation/cascade-validation.service.ts,./reports/potential-agents-20250420-015853/cahier-des-charge/src/validation/cascade-validation.service.ts,effadd9c5679c03d2a664a664e340609
./cahier-des-charge/src/mismatch/mismatch-tracker.service.ts,./reports/potential-agents-20250420-015853/cahier-des-charge/src/mismatch/mismatch-tracker.service.ts,4f758af781f1331d0e066dd1630c616a
./cahier-des-charge/agents/php-sql-sync-mapper.ts,./reports/potential-agents-20250420-015853/cahier-des-charge/agents/php-sql-sync-mapper.ts,d57cbecdb8e799a5ad3f6460cd97665e
./cahier-des-charge/agents/htaccess-router-analyzer.ts,./reports/potential-agents-20250420-015853/cahier-des-charge/agents/htaccess-router-analyzer.ts,e4ca9fcd08ae1e93a9bf2c024aba78b2
./cahier-des-charge/agents/php-discovery-engine.ts,./reports/potential-agents-20250420-015853/cahier-des-charge/agents/php-discovery-engine.ts,5d0acfc1a8fa1003c7501509c5e6c031
./cahier-des-charge/agents/coordinator-agent.ts,./reports/potential-agents-20250420-015853/cahier-des-charge/agents/coordinator-agent.ts,9cb83dd2a14dc12ba4c5a221042864cc
./cahier-des-charge/agents/mysql-analyzer+optimizer.ts,./reports/potential-agents-20250420-015853/cahier-des-charge/agents/mysql-analyzer+optimizer.ts,1565413f6f9eb4de1cfad4d4a0fea6d4
./reports/fixed-agents-20250420-002520/agents-fixed.ts,./reports/potential-agents-20250420-015853/reports/fixed-agents-20250420-002520/agents-fixed.ts,dd7e9d5288594bb869522507219ff92a
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/abstract-analyzer-agent.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/abstract-analyzer-agent.ts,2c682bba54d7a6baeede36799c8a6e7d
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/htaccess-router/htaccess-router-analyzer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/htaccess-router/htaccess-router-analyzer.ts,14f8bcc2b317feae6549187f8f2e816c
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/abstract-analyzer/abstract-analyzer-agent.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/abstract-analyzer/abstract-analyzer-agent.ts,a66f246c4e04d65b1b34ce5fc6971902
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/base/base-agent.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/base/base-agent.ts,93eb49fbdb55ab8a6872a0239d1eccf8
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AgentCommunication/agent-communication.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AgentCommunication/agent-communication.ts,589593d5c2522565680158cf11abf158
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/monitoring-check/monitoring-check.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/monitoring-check/monitoring-check.ts,0d9a23b3e36c3cadf0711f291daa95f9
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AgentController/agent-controller.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AgentController/agent-controller.ts,b69f89b01fe261e59b78d1785e3dd7bc
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AgentRegistry/agent-registry.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AgentRegistry/agent-registry.ts,feb2a468239972d1f6d7ad2c8d397152
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/agent-business/agent-business.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/agent-business/agent-business.ts,e3ee60321755b9c8ebb3f2ffdd608a57
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/status-writer/status-writer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/status-writer/status-writer.ts,1551fc730df6aab46fc3065ced516a11
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/agent-structure/agent-structure.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/agent-structure/agent-structure.ts,a6ad255f87caa4d240b8529afa27dbb1
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/table-cartographer/table-cartographer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/table-cartographer/table-cartographer.ts,cb4b2df20a21c0aaa4f59caad1565384
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/nginx-config-parser/nginx-config-parser.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/nginx-config-parser/nginx-config-parser.ts,bf50910439d72e91713bb7c3d9a894d6
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/helpers/helpers.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/helpers/helpers.ts,c41af6490130bb955a7a13632fea8b12
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/devops-preview/devops-preview.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/devops-preview/devops-preview.ts,4ea8155300e4605cee4ca9003294a24f
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/FileManager/file-manager.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/FileManager/file-manager.ts,aae451e3b7e1ca05a2f1d3fa6baae4ee
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/businessagent/businessagent.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/businessagent/businessagent.ts,2d9fe92a6c1f4ebe876b14a166206a51
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/mysql-to-postgresql/mysql-to-postgresql.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/mysql-to-postgresql/mysql-to-postgresql.ts,581827605b017a744f1664f122c21abd
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/php-router-audit/php-router-audit.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/php-router-audit/php-router-audit.ts,cfe0f1d5973de2ae85f64dcc9f8c62d5
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/TypeMapper/type-mapper.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/TypeMapper/type-mapper.ts,cdf6bee671466fbfd466184af6bec2ea
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AgentCommunication/agent-communication.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/agent-communication/agent-communication.ts,589593d5c2522565680158cf11abf158
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/DataVerifier/data-verifier.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/DataVerifier/data-verifier.ts,19d78748dbc732aa4a65306eadc12df6
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/pipeline-strategy-auditor/pipeline-strategy-auditor.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/pipeline-strategy-auditor/pipeline-strategy-auditor.ts,09ba5ff32c6dab3fe4db8d6d8c8350b5
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/ImageOptimizer/image-optimizer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/ImageOptimizer/image-optimizer.ts,292be2c1e59371e5fdb1d43fdcc3b529
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/QaConfirmer/qa-confirmer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/QaConfirmer/qa-confirmer.ts,ad2e2cae2a9178fb1597e879b9b46361
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/DiffVerifier/diff-verifier.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/DiffVerifier/diff-verifier.ts,447166ef5757f185bea55c528e0973dc
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/MigrationStrategist/migration-strategist.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/MigrationStrategist/migration-strategist.ts,42e828ec9e774acf02ba2f4993fc34d1
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AgentVersionAuditor/agent-version-auditor.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AgentVersionAuditor/agent-version-auditor.ts,dda0c6da4c5202e9bd494f02122285b0
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/adapt-agents/adapt-agents.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/adapt-agents/adapt-agents.ts,aa01b173fcf07f8a2bf55554e05b8d62
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/nginx-config/nginx-config-analyzer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/nginx-config/nginx-config-analyzer.ts,4a663f55702cd1e5ac6809bac2833802
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AgentController/agent-controller.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/agent-controller/agent-controller.ts,b69f89b01fe261e59b78d1785e3dd7bc
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/SemanticTableMapper/semantic-table-mapper.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/SemanticTableMapper/semantic-table-mapper.ts,53e937aec350ad0f6c5f26720b46dac5
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/SystemIntegrationBridge/system-integration-bridge.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/SystemIntegrationBridge/system-integration-bridge.ts,c7ef82029eb323f52450260b6e767521
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/Agent-Abstract-MigrationDottest/agent-abstract-migration.test.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/Agent-Abstract-MigrationDottest/agent-abstract-migration.test.ts,d3fcd729dba5cd31850d8c6b43c3c36d
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/parser/parser.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/parser/parser.ts,79537bfd634c5c5e796327e4b52e1278
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/debt/debt-analyzer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/debt/debt-analyzer.ts,8a8eb66fec32f25d2f30b563b5ff2d4b
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/type-auditor/type-auditor.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/type-auditor/type-auditor.ts,79113a135310c5d5a16ad109bdbd3a57
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/abstract-analyzer/abstract-analyzer-agent.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AbstractAnalyzer/abstract-analyzer-agent.ts,a66f246c4e04d65b1b34ce5fc6971902
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/type-auditor/type-auditor.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/TypeAuditor/type-auditor.ts,79113a135310c5d5a16ad109bdbd3a57
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/prisma/prisma-analyzer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/prisma/prisma-analyzer.ts,6af92ba28025e430b5d42e0129938667
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/pr-creator/pr-creator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/pr-creator/pr-creator.ts,8f2364540afb81167cac9d3bdee36677
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/schema/schema-analyzer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/schema/schema-analyzer.ts,e8c1348c232932ed089bb9c59ce940a1
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/schema/schema.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/schema/schema.ts,7c5a5ba17885129735f92cfdde6ff191
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/mysql/mysql-analyzer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/mysql/mysql-analyzer.ts,d85a345270925dab4acdb07669d13eef
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/monorepo/monorepo-analyzer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/monorepo/monorepo-analyzer.ts,1e71ecb23537845428b170d7b11b61c0
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/types/types.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/types/types.ts,f5d6abe1ff347e3d601b10dbb6a4138e
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/analyzer/analyzer-agent.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/analyzer/analyzer-agent.ts,e9556bfa6485bf7d6bab11d2defee9f0
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/seo-mcp-controller/seo-mcp-controller.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/seo-mcp-controller/seo-mcp-controller.ts,ab5a358cdd81dd1757f1f18bd1738df5
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/MysqlAnalyzerPlusoptimizer/mysql-analyzer+optimizer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/MysqlAnalyzerPlusoptimizer/mysql-analyzer+optimizer.ts,52bf21cd5e949477cf447441c3c34e61
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/dependencyagent/dependencyagent.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/dependencyagent/dependencyagent.ts,d1e1a3e256c0110b9dfcc674792564e6
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/dev-integrator/dev-integrator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/dev-integrator/dev-integrator.ts,078f98dcd001c46661dfb5d7a6363ad3
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/coordinator/coordinator-agent.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/coordinator/coordinator-agent.ts,ce7589ec1b049611909d0db1ffb3ce3b
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/Agent-Abstract-MigrationDottest/agent-abstract-migration.test.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AgentAbstractMigration.test/agent-abstract-migration.test.ts,d3fcd729dba5cd31850d8c6b43c3c36d
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/htaccess-route/htaccess-route-analyzer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/htaccess-route/htaccess-route-analyzer.ts,576f526d0fc3fa22e5e2dd58804016ee
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/nginx-config-parser/nginx-config-parser.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/NginxConfigParser/nginx-config-parser.ts,bf50910439d72e91713bb7c3d9a894d6
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/McpManifestManager/mcp-manifest-manager.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/McpManifestManager/mcp-manifest-manager.ts,74c01c6d9df1c8b53cebd0c5ba066169
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/prisma-to-zod/prisma-to-zod.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/prisma-to-zod/prisma-to-zod.ts,00aa7b0cdb4ecc4c2d6c9f92b0b219cc
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AgentAudit/agent-audit.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AgentAudit/agent-audit.ts,db07e0965d3583d578dde93bd7561028
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/Sql-AnalyzerPlusprisma-Builder/sql-analyzer+prisma-builder.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/Sql-AnalyzerPlusprisma-Builder/sql-analyzer+prisma-builder.ts,38196bb04be2331c1d5d068d4a1b38d6
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/McpVerifier/mcp-verifier.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/McpVerifier/mcp-verifier.ts,e2679bcf00f86d590c4525382a5569bf
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/abstract-processor/abstract-processor-agent.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/abstract-processor/abstract-processor-agent.ts,56d077b4a339d40af48aab89bcb4a028
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/McpVerifier.worker/mcp-verifier.worker.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/McpVerifier.worker/mcp-verifier.worker.ts,324d0fd075a1b0e95973b19251c14b85
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/McpVerifier.worker/mcp-verifier.worker.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/McpVerifierDotworker/mcp-verifier.worker.ts,324d0fd075a1b0e95973b19251c14b85
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/dev-integrator/dev-integrator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/DevIntegrator/dev-integrator.ts,078f98dcd001c46661dfb5d7a6363ad3
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/TestWriter/test-writer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/TestWriter/test-writer.ts,312edaf086bca462967ece02028a223f
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/sql-prisma-migration-planner/sql-prisma-migration-planner.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/sql-prisma-migration-planner/sql-prisma-migration-planner.ts,aefef57c281c14755f3e6fd28a12b539
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AutoPr/auto-pr-agent.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AutoPr/auto-pr-agent.ts,9df7d0d07e8db4d25b4ca0a8cce49dac
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/FileManager/file-manager.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/file-manager/file-manager.ts,aae451e3b7e1ca05a2f1d3fa6baae4ee
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/pr-creator/pr-creator.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/PrCreator/pr-creator.ts,8f2364540afb81167cac9d3bdee36677
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/McpVerifier/mcp-verifier.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/mcp-verifier/mcp-verifier.ts,e2679bcf00f86d590c4525382a5569bf
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/abstract/abstract-analyzer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/abstract/abstract-analyzer.ts,3455628030dc7b10ba2afb62368323f0
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/abstract/abstract-agent.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/abstract/abstract-agent.ts,217c169fb0349126101f0b764294c056
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/htaccess-router/htaccess-router-analyzer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/HtaccessRouter/htaccess-router-analyzer.ts,14f8bcc2b317feae6549187f8f2e816c
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/SeoCiTester/seo-ci-tester.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/SeoCiTester/seo-ci-tester.ts,93344cc9e72f1b4e932f6588bc32a38f
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/SeoRedirectMapper/seo-redirect-mapper.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/SeoRedirectMapper/seo-redirect-mapper.ts,4b9f4292748bf0e5fd823f23e1d5e47c
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/abstract-analyzer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/abstract-analyzer.ts,bbc789d46c181cd8607daac7352c07da
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/LayeredAgentAuditor/layered-agent-auditor.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/LayeredAgentAuditor/layered-agent-auditor.ts,6be72e86967b4870f9524df3b79cb9e8
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/mysql-to-pg/mysql-to-pg.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/mysql-to-pg/mysql-to-pg.ts,14c5a5994b5687c58258d4f1ed9fa9e1
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AgentRegistry/agent-registry.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/agent-registry/agent-registry.ts,feb2a468239972d1f6d7ad2c8d397152
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/seo-mcp-controller/seo-mcp-controller.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/SeoMcpController/seo-mcp-controller.ts,ab5a358cdd81dd1757f1f18bd1738df5
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/LayeredAgentAuditor/layered-agent-auditor.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/layered-agent-auditor/layered-agent-auditor.ts,6be72e86967b4870f9524df3b79cb9e8
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/sql-debt-audit/sql-debt-audit.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/sql-debt-audit/sql-debt-audit.ts,512b15e2c9ed035ba321e21dd5c4a9ef
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/agent8-optimizer/agent8-optimizer.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/agent8-optimizer/agent8-optimizer.ts,230f7a39004ca6e1f09d59c925f2feda
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/dev-linter/dev-linter.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/dev-linter/dev-linter.ts,1feb619b0ce73e5fb1ab66845aa25e4f
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AnalyzeSecurityRisks/analyze-security-risks.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/AnalyzeSecurityRisks/analyze-security-risks.ts,9db03028cc663af831ecfef67d408d3a
./reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/dev-linter/dev-linter.ts,./reports/potential-agents-20250420-015853/reports/migration-finalization-20250420-012655/backup/packages/mcp-agents/analyzers/DevLinter/dev-linter.ts,1feb619b0ce73e5fb1ab66845aa25e4f
